InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,line_value,absolute_line_value,transaction_type,is_return,is_cancellation,is_adjustment,is_zero_price,is_extreme_quantity,customer_available,year,month,day,day_of_week,quarter
C555196,85213,MINI  ZINC GARDEN DECORATIONS,-1,06/01/2011 11:40,0.85,14606,United Kingdom,-0.85,0.85,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555196,22507,MEMO BOARD RETROSPOT  DESIGN,-1,06/01/2011 11:40,4.95,14606,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555196,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-1,06/01/2011 11:40,3.75,14606,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555197,84978,HANGING HEART JAR T-LIGHT HOLDER,-5,06/01/2011 11:45,1.06,17739,United Kingdom,-5.3,5.3,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555239,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,06/01/2011 13:00,3.95,15039,United Kingdom,-3.95,3.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555244,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,06/01/2011 14:11,9.9499999999999993,12779,Poland,-39.8,39.8,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555244,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,06/01/2011 14:11,9.9499999999999993,12779,Poland,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555244,21929,JUMBO BAG PINK VINTAGE PAISLEY,-2,06/01/2011 14:11,2.08,12779,Poland,-4.16,4.16,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555246,23108,SET OF 10 LED DOLLY LIGHTS,-1,06/01/2011 14:33,6.25,13662,United Kingdom,-6.25,6.25,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555248,23112,PARISIENNE CURIO CABINET,-2,06/01/2011 14:49,7.5,17682,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555252,23110,PARISIENNE KEY CABINET,-1,06/01/2011 15:13,5.75,12987,United Kingdom,-5.75,5.75,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555252,22794,SWEETHEART WIRE MAGAZINE RACK,-1,06/01/2011 15:13,7.95,12987,United Kingdom,-7.95,7.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555253,22699,ROSES REGENCY TEACUP AND SAUCER,-1,06/01/2011 15:14,2.95,17820,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555253,23174,REGENCY SUGAR BOWL GREEN,-1,06/01/2011 15:14,4.1500000000000004,17820,United Kingdom,-4.15,4.15,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555254,23175,REGENCY MILK JUG PINK,-1,06/01/2011 15:17,3.25,14740,United Kingdom,-3.25,3.25,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555254,23173,REGENCY TEAPOT ROSES,-1,06/01/2011 15:17,9.9499999999999993,14740,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555254,22698,PINK REGENCY TEACUP AND SAUCER,-2,06/01/2011 15:17,2.95,14740,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555254,22699,ROSES REGENCY TEACUP AND SAUCER,-2,06/01/2011 15:17,2.95,14740,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555255,22423,REGENCY CAKESTAND 3 TIER,-4,06/01/2011 15:19,10.95,17621,United Kingdom,-43.8,43.8,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555256,22776,SWEETHEART CAKESTAND 3 TIER,-1,06/01/2011 15:21,9.9499999999999993,15955,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555258,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,06/01/2011 15:29,14.95,12947,United Kingdom,-14.95,14.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555261,22384,LUNCH BAG PINK POLKADOT,-1,06/01/2011 15:37,1.65,16873,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555262,23298,SPOTTY BUNTING,-3,06/01/2011 15:39,4.95,12909,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555265,23084,RABBIT NIGHT LIGHT,-1,06/01/2011 16:06,2.08,13599,United Kingdom,-2.08,2.08,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555267,84836,ZINC METAL HEART DECORATION,-23,06/01/2011 16:15,1.25,16359,United Kingdom,-28.75,28.75,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555268,22980,PANTRY SCRUBBING BRUSH,-5,06/01/2011 16:17,1.65,18257,United Kingdom,-8.25,8.25,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555268,23057,BEADED CHANDELIER T-LIGHT HOLDER,-1,06/01/2011 16:17,4.95,18257,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555269,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-5,06/01/2011 16:21,0.85,15140,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555271,23172,REGENCY TEA PLATE PINK,-2,06/01/2011 16:26,1.65,14338,United Kingdom,-3.3,3.3,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555271,23081,GREEN METAL BOX ARMY SUPPLIES,-3,06/01/2011 16:26,8.25,14338,United Kingdom,-24.75,24.75,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555272,22386,JUMBO BAG PINK POLKADOT,-10,06/01/2011 16:29,2.08,16496,United Kingdom,-20.8,20.8,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555272,22384,LUNCH BAG PINK POLKADOT,-10,06/01/2011 16:29,1.65,16496,United Kingdom,-16.5,16.5,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555273,21535,RED RETROSPOT SMALL MILK JUG,-2,06/01/2011 16:33,2.5499999999999998,12708,Germany,-5.1,5.1,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555273,21531,RED RETROSPOT SUGAR JAM BOWL,-1,06/01/2011 16:33,2.5499999999999998,12708,Germany,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555273,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-2,06/01/2011 16:33,2.95,12708,Germany,-5.9,5.9,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555273,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-3,06/01/2011 16:33,2.95,12708,Germany,-8.85,8.85,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555274,23112,PARISIENNE CURIO CABINET,-1,06/01/2011 16:34,7.5,14911,EIRE,-7.5,7.5,CANCELLATION,0,1,0,0,0,1,2011,6,1,Wednesday,2
C555288,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,06/02/2011 09:57,0.85,12431,Australia,-5.1,5.1,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555288,23079,TOADSTOOL BEDSIDE LIGHT,-2,06/02/2011 09:57,8.9499999999999993,12431,Australia,-17.9,17.9,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555328,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-2,06/02/2011 11:07,0.65,16449,United Kingdom,-1.3,1.3,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555328,22768,FAMILY PHOTO FRAME CORNICE,-2,06/02/2011 11:07,9.9499999999999993,16449,United Kingdom,-19.9,19.9,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555328,22766,PHOTO FRAME CORNICE,-4,06/02/2011 11:07,2.95,16449,United Kingdom,-11.8,11.8,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555329,23110,PARISIENNE KEY CABINET,-1,06/02/2011 11:08,5.75,15622,United Kingdom,-5.75,5.75,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
555330,84804A,wet damaged,-125,06/02/2011 11:11,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555331,84800L,wet damaged,-144,06/02/2011 11:11,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555332,84801A,wet damaged,-48,06/02/2011 11:11,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555333,84805B,wet damaged,-96,06/02/2011 11:12,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555334,84805A,wet damaged,-96,06/02/2011 11:12,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555335,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,-96,06/02/2011 11:13,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
C555337,84906,PINK BUTTERFLY CUSHION COVER,-1,06/02/2011 11:13,1.95,16729,United Kingdom,-1.95,1.95,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555338,22413,METAL SIGN TAKE IT OR LEAVE IT,-6,06/02/2011 11:22,2.95,14323,United Kingdom,-17.7,17.7,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555339,M,Manual,-1,06/02/2011 11:32,11.7,16422,United Kingdom,-11.7,11.7,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555341,85141,JARDIN ETCHED GLASS FRUITBOWL,-4,06/02/2011 11:42,3.95,13004,United Kingdom,-15.8,15.8,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555342,21399,BLUE POLKADOT COFFEE MUG,-48,06/02/2011 11:42,0.39,17578,United Kingdom,-18.72,18.72,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555345,22630,DOLLY GIRL LUNCH BOX,-2,06/02/2011 11:51,1.95,13267,United Kingdom,-3.9,3.9,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555346,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,06/02/2011 11:54,8.5,12710,Germany,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555346,22634,CHILDS BREAKFAST SET SPACEBOY,-1,06/02/2011 11:54,9.9499999999999993,12710,Germany,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555354,21326,AGED GLASS SILVER T-LIGHT HOLDER,-1,06/02/2011 13:26,0.65,16566,United Kingdom,-0.65,0.65,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555355,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,-12,06/02/2011 13:27,0.83,15841,United Kingdom,-9.96,9.96,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555357,22465,HANGING METAL STAR LANTERN,-12,06/02/2011 13:38,1.45,16422,United Kingdom,-17.4,17.4,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555358,22699,ROSES REGENCY TEACUP AND SAUCER,-1,06/02/2011 13:43,2.95,13854,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555360,23168,CLASSIC CAFE SUGAR DISPENSER,-5,06/02/2011 14:06,1.25,16133,United Kingdom,-6.25,6.25,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555360,23169,CLASSIC GLASS COOKIE JAR,-6,06/02/2011 14:06,4.1500000000000004,16133,United Kingdom,-24.9,24.9,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555361,71053,WHITE METAL LANTERN,-1,06/02/2011 14:12,3.75,13308,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555361,23165,LARGE CERAMIC TOP STORAGE JAR,-1,06/02/2011 14:12,1.65,13308,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555361,23111,PARISIENNE SEWING BOX,-1,06/02/2011 14:12,12.5,13308,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555362,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,-1,06/02/2011 14:15,0.83,15785,United Kingdom,-0.83,0.83,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555364,21843,RED RETROSPOT CAKE STAND,-1,06/02/2011 14:17,10.95,14903,United Kingdom,-10.95,10.95,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555364,22784,LANTERN CREAM GAZEBO,-1,06/02/2011 14:17,4.95,14903,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555364,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-2,06/02/2011 14:17,1.25,14903,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555365,23066,SMALL DECO JEWELLERY STAND,-1,06/02/2011 14:24,8.25,15791,United Kingdom,-8.25,8.25,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555366,22355,CHARLOTTE BAG SUKI DESIGN,-2,06/02/2011 14:25,0.72,12590,Germany,-1.44,1.44,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555366,20723,STRAWBERRY CHARLOTTE BAG,-2,06/02/2011 14:25,0.72,12590,Germany,-1.44,1.44,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555384,23199,JUMBO BAG APPLES,-1,06/02/2011 15:20,2.08,13534,United Kingdom,-2.08,2.08,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555384,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-1,06/02/2011 15:20,2.08,13534,United Kingdom,-2.08,2.08,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555384,22357,KINGS CHOICE BISCUIT TIN,-1,06/02/2011 15:20,4.25,13534,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555384,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,06/02/2011 15:20,2.08,13534,United Kingdom,-2.08,2.08,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555384,21155,RED RETROSPOT PEG BAG,-1,06/02/2011 15:20,2.5499999999999998,13534,United Kingdom,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555386,23175,REGENCY MILK JUG PINK,-1,06/02/2011 15:23,3.25,15194,United Kingdom,-3.25,3.25,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
555387,22276,WASH BAG VINTAGE ROSE PAISLEY,-59,06/02/2011 15:30,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
555391,22501,,-10,06/02/2011 16:29,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,2,Thursday,2
C555398,20703,BLUE PADDED SOFT MOBILE,-3,06/02/2011 17:30,4.25,17375,United Kingdom,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555398,22325,MOBILE VINTAGE HEARTS,-3,06/02/2011 17:30,4.95,17375,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555404,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,-2,06/02/2011 18:28,9.9499999999999993,17231,United Kingdom,-19.9,19.9,CANCELLATION,0,1,0,0,0,1,2011,6,2,Thursday,2
C555409,22699,ROSES REGENCY TEACUP AND SAUCER,-7,06/03/2011 09:18,2.5499999999999998,13854,United Kingdom,-17.85,17.85,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555411,22694,WICKER STAR,-40,06/03/2011 09:46,2.1,13069,United Kingdom,-84.0,84.0,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555421,23108,SET OF 10 LED DOLLY LIGHTS,-4,06/03/2011 10:36,6.25,12779,Poland,-25.0,25.0,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555475,22149,FELTCRAFT 6 FLOWER FRIENDS,-1,06/03/2011 12:11,2.1,18232,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555475,21906,PHARMACIE FIRST AID TIN,-1,06/03/2011 12:11,6.75,18232,United Kingdom,-6.75,6.75,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555475,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,06/03/2011 12:11,1.65,18232,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
C555487,23169,CLASSIC GLASS COOKIE JAR,-6,06/03/2011 13:21,4.1500000000000004,16484,United Kingdom,-24.9,24.9,CANCELLATION,0,1,0,0,0,1,2011,6,3,Friday,2
555503,84313C,damaged,-1,06/03/2011 15:39,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,3,Friday,2
555505,79030G,Water damaged,-16,06/03/2011 15:48,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,3,Friday,2
555506,21397,damaged,-57,06/03/2011 16:03,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,6,3,Friday,2
C555529,22698,PINK REGENCY TEACUP AND SAUCER,-24,06/05/2011 11:45,2.95,16923,United Kingdom,-70.8,70.8,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555532,21623,VINTAGE UNION JACK MEMOBOARD,-1,06/05/2011 12:01,9.9499999999999993,15722,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555532,22470,HEART OF WICKER LARGE,-2,06/05/2011 12:01,2.95,15722,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555532,21361,LOVE LARGE WOOD LETTERS,-2,06/05/2011 12:01,12.75,15722,United Kingdom,-25.5,25.5,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555563,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-1,06/05/2011 14:48,3.29,17841,United Kingdom,-3.29,3.29,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555563,15060B,FAIRY CAKE DESIGN UMBRELLA,-1,06/05/2011 14:48,3.75,17841,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,6,5,Sunday,2
C555595,23168,CLASSIC CAFE SUGAR DISPENSER,-1,06/06/2011 10:14,1.25,17652,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555595,22652,TRAVEL SEWING KIT,-1,06/06/2011 10:14,1.65,17652,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555595,47013C,WINE BOTTLE DRESSING DARK BLUE,-12,06/06/2011 10:14,0.12,17652,United Kingdom,-1.44,1.44,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555596,23147,SINGLE ANTIQUE ROSE HOOK IVORY,-2,06/06/2011 10:17,1.45,17644,United Kingdom,-2.9,2.9,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555596,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-4,06/06/2011 10:17,3.29,17644,United Kingdom,-13.16,13.16,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555597,D,Discount,-1,06/06/2011 10:19,42,15796,United Kingdom,-42.0,42.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555598,22699,ROSES REGENCY TEACUP AND SAUCER,-1,06/06/2011 10:57,2.95,15095,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555598,22698,PINK REGENCY TEACUP AND SAUCER,-1,06/06/2011 10:57,2.95,15095,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555599,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,06/06/2011 10:59,195,17190,United Kingdom,-195.0,195.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555600,23200,JUMBO BAG PEARS,-10,06/06/2011 11:17,2.08,12633,Germany,-20.8,20.8,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555600,23204,CHARLOTTE BAG APPLES DESIGN,-3,06/06/2011 11:17,0.85,12633,Germany,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555605,22971,QUEENS GUARD COFFEE MUG,-2,06/06/2011 11:38,2.5499999999999998,15281,United Kingdom,-5.1,5.1,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555605,22320,BIRDS MOBILE VINTAGE DESIGN,-3,06/06/2011 11:38,5.95,15281,United Kingdom,-17.85,17.85,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555605,22784,LANTERN CREAM GAZEBO,-1,06/06/2011 11:38,4.95,15281,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555629,22270,HAPPY EASTER HANGING DECORATION,-4,06/06/2011 12:04,3.75,14543,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,79321,CHILLI LIGHTS,-4,06/06/2011 12:33,5.75,15073,United Kingdom,-23.0,23.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,47566,PARTY BUNTING,-4,06/06/2011 12:33,4.95,15073,United Kingdom,-19.8,19.8,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,23140,TRIPLE WIRE HOOK IVORY HEART,-12,06/06/2011 12:33,4.1500000000000004,15073,United Kingdom,-49.8,49.8,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,23138,SINGLE WIRE HOOK IVORY HEART,-12,06/06/2011 12:33,1.45,15073,United Kingdom,-17.4,17.4,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,23108,SET OF 10 LED DOLLY LIGHTS,-12,06/06/2011 12:33,5.39,15073,United Kingdom,-64.68,64.68,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,23099,FRENCH CARRIAGE LANTERN,-4,06/06/2011 12:33,6.65,15073,United Kingdom,-26.6,26.6,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22855,FINE WICKER HEART,-12,06/06/2011 12:33,1.25,15073,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22686,FRENCH BLUE METAL DOOR SIGN No,-12,06/06/2011 12:33,1.25,15073,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22685,FRENCH BLUE METAL DOOR SIGN 0,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22684,FRENCH BLUE METAL DOOR SIGN 9,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22683,FRENCH BLUE METAL DOOR SIGN 8,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22682,FRENCH BLUE METAL DOOR SIGN 7,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22681,FRENCH BLUE METAL DOOR SIGN 6,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22680,FRENCH BLUE METAL DOOR SIGN 5,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22679,FRENCH BLUE METAL DOOR SIGN 4,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22678,FRENCH BLUE METAL DOOR SIGN 3,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22677,FRENCH BLUE METAL DOOR SIGN 2,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22676,FRENCH BLUE METAL DOOR SIGN 1,-10,06/06/2011 12:33,1.25,15073,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22675,FRENCH KITCHEN SIGN BLUE METAL,-12,06/06/2011 12:33,1.25,15073,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22674,FRENCH TOILET SIGN BLUE METAL,-12,06/06/2011 12:33,1.25,15073,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,22673,FRENCH GARDEN SIGN BLUE METAL,-12,06/06/2011 12:33,1.25,15073,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555636,21770,OPEN CLOSED METAL SIGN,-6,06/06/2011 12:33,4.95,15073,United Kingdom,-29.7,29.7,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555639,22766,PHOTO FRAME CORNICE,-1,06/06/2011 12:58,2.95,13458,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555639,21754,HOME BUILDING BLOCK WORD,-1,06/06/2011 12:58,5.95,13458,United Kingdom,-5.95,5.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555639,22784,LANTERN CREAM GAZEBO,-2,06/06/2011 12:58,4.95,13458,United Kingdom,-9.9,9.9,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555643,22501,PICNIC BASKET WICKER LARGE,-1,06/06/2011 13:22,9.9499999999999993,16520,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555652,84946,ANTIQUE SILVER T-LIGHT GLASS,-6,06/06/2011 14:11,1.06,13094,United Kingdom,-6.36,6.36,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
C555723,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,06/06/2011 16:21,8.5,15737,United Kingdom,-17.0,17.0,CANCELLATION,0,1,0,0,0,1,2011,6,6,Monday,2
