product_id,category,review_count,average_rating,positive_pct,negative_pct,fake_rate,verified_pct,helpful_ratio
P000077,Clothing,19,2.84,0.2105,0.3684,0.0526,0.7895,0.8208
P002889,Electronics,20,4.25,0.9,0.0,0.15,0.75,0.7147
P003817,Home & Kitchen,18,4.22,0.8889,0.0556,0.1667,0.6111,0.7947
P002505,Clothing,11,2.82,0.2727,0.4545,0.2727,0.8182,0.829
P003385,Clothing,3,3.67,0.6667,0.0,0.0,0.6667,1.0
P002051,Automotive,16,4.5,0.9375,0.0625,0.0625,0.75,0.8402
P004055,Toys & Games,21,3.33,0.4286,0.1905,0.1429,0.6667,0.6731
P001931,Sports & Outdoors,34,3.44,0.4412,0.1176,0.0882,0.7353,0.7626
P001993,Clothing,20,2.65,0.15,0.4,0.1,0.8,0.7765
P002579,Electronics,22,4.0,0.6818,0.0,0.0455,0.6818,0.7939
P004281,Electronics,29,3.0,0.2759,0.2414,0.0345,0.6552,0.641
P003927,Books,25,2.6,0.12,0.32,0.0,0.76,0.8406
P002433,Sports & Outdoors,26,4.65,1.0,0.0,0.0769,0.6538,0.8871
P004285,Health,23,2.87,0.2609,0.3478,0.1304,0.7826,0.7076
P004112,Toys & Games,28,3.36,0.4286,0.1071,0.1071,0.7143,0.6157
P003485,Beauty,19,3.58,0.4737,0.1053,0.1053,0.7895,0.7124
P004565,Electronics,29,4.59,0.931,0.0,0.2069,0.6897,0.8934
P000726,Electronics,19,4.11,0.7368,0.0526,0.0,0.6842,0.782
P003562,Books,13,4.08,0.7692,0.1538,0.3077,0.7692,0.7745
P000935,Toys & Games,12,4.0,0.6667,0.0,0.0833,0.6667,0.8276
P001956,Automotive,12,3.67,0.6667,0.1667,0.0,0.4167,0.7726
P004889,Home & Kitchen,19,3.26,0.3684,0.2632,0.0,0.8421,0.7686
P004593,Beauty,12,3.83,0.5833,0.0833,0.0,0.75,0.5944
P002555,Clothing,35,4.43,0.8571,0.0,0.0857,0.7143,0.8725
P001882,Sports & Outdoors,22,4.32,0.8182,0.0455,0.0909,0.7727,0.8402
P004658,Electronics,22,3.32,0.4545,0.1818,0.0455,0.7727,0.7363
P004806,Beauty,9,3.0,0.2222,0.2222,0.0,0.7778,0.7739
P002534,Electronics,20,3.8,0.6,0.05,0.1,0.75,0.6691
P003613,Sports & Outdoors,17,2.41,0.0,0.4706,0.0,0.7059,0.8249
P004144,Home & Kitchen,26,3.31,0.3462,0.1154,0.0385,0.7308,0.8348
P004096,Clothing,12,3.5,0.4167,0.1667,0.0,0.75,0.7776
P002531,Sports & Outdoors,11,2.45,0.0,0.4545,0.0,1.0,0.8613
P002961,Toys & Games,21,4.71,1.0,0.0,0.0,0.7619,0.8783
P001365,Home & Kitchen,13,4.46,0.9231,0.0,0.0,0.6154,0.777
P000968,Electronics,21,4.0,0.7143,0.0,0.1429,0.8571,0.8707
P004663,Home & Kitchen,28,3.5,0.5714,0.1429,0.1071,0.7143,0.878
P002754,Electronics,21,4.57,0.9524,0.0,0.1429,0.5238,0.769
P001253,Electronics,16,4.38,0.875,0.0625,0.0625,0.6875,0.7714
P002121,Clothing,29,2.38,0.1034,0.5862,0.069,0.7586,0.745
P000017,Books,24,2.62,0.2083,0.5,0.0833,0.625,0.7629
P001717,Clothing,21,4.62,0.9524,0.0,0.0476,0.6667,0.7453
P000023,Automotive,13,4.08,0.9231,0.0769,0.0,0.9231,0.7597
P003801,Electronics,23,4.65,0.9565,0.0,0.0435,0.8696,0.7142
P002894,Sports & Outdoors,34,3.97,0.7941,0.0882,0.0588,0.6765,0.7524
P000470,Books,11,3.09,0.2727,0.2727,0.0,0.7273,0.7282
P001419,Health,26,4.54,0.9231,0.0,0.0385,0.8462,0.8228
P003253,Clothing,25,4.28,0.8,0.0,0.04,0.64,0.7914
P002533,Beauty,39,3.95,0.7179,0.0513,0.0,0.8462,0.7387
P004554,Beauty,15,2.73,0.2667,0.4,0.0,0.8,0.8249
P003160,Clothing,22,3.77,0.5,0.0455,0.1818,0.8182,0.6635
P001641,Beauty,18,3.17,0.5,0.2778,0.1111,0.6667,0.8784
P002849,Toys & Games,29,4.55,0.9655,0.0,0.0,0.6897,0.8662
P000925,Electronics,11,4.64,0.9091,0.0,0.0909,0.7273,0.9325
P000815,Electronics,31,3.45,0.4839,0.1613,0.0645,0.6774,0.8894
P002685,Clothing,25,4.12,0.84,0.04,0.0,0.64,0.8888
P002062,Clothing,28,3.61,0.6429,0.1786,0.0357,0.6071,0.7808
P003553,Home & Kitchen,19,4.84,1.0,0.0,0.0,0.8421,0.7648
P002587,Clothing,24,4.08,0.6667,0.0417,0.0,0.7083,0.9337
P002633,Health,25,3.04,0.24,0.24,0.04,0.8,0.851
P001731,Food & Grocery,29,2.28,0.1379,0.6897,0.1034,0.7931,0.8703
P001044,Sports & Outdoors,13,4.85,1.0,0.0,0.0769,0.7692,0.76
P002551,Books,23,4.61,0.9565,0.0,0.087,0.7391,0.871
P004048,Clothing,20,4.6,1.0,0.0,0.0,0.9,0.8419
P000690,Books,14,4.07,0.7857,0.0,0.1429,0.6429,0.8293
P004961,Electronics,18,3.61,0.5556,0.1111,0.0556,0.7778,0.8529
P000829,Health,26,2.85,0.3077,0.3846,0.1154,0.8462,0.7105
P003695,Beauty,18,2.5,0.2778,0.5556,0.0556,0.6667,0.7254
P002602,Sports & Outdoors,14,2.07,0.0714,0.8571,0.0714,0.6429,0.8821
P002081,Home & Kitchen,15,3.27,0.4667,0.2,0.0,0.8667,0.7725
P000168,Toys & Games,31,4.29,0.871,0.0968,0.0645,0.6452,0.7971
P004389,Beauty,17,4.06,0.7647,0.0,0.0588,0.7059,0.8358
P001636,Home & Kitchen,26,4.62,0.9615,0.0,0.1538,0.7692,0.8398
P004079,Electronics,19,3.89,0.6842,0.0526,0.1053,0.7368,0.7289
P004018,Home & Kitchen,24,4.46,0.9167,0.0,0.0,0.75,0.8438
P004150,Home & Kitchen,19,3.42,0.5263,0.1053,0.0,0.8421,0.9081
P001251,Electronics,11,3.64,0.7273,0.0909,0.0,0.9091,0.7887
P002964,Sports & Outdoors,9,2.56,0.1111,0.4444,0.1111,0.7778,0.7881
P002917,Clothing,28,4.36,0.8571,0.0357,0.0357,0.8929,0.8705
P002165,Health,32,4.84,1.0,0.0,0.125,0.6562,0.8592
P003786,Food & Grocery,22,3.86,0.6818,0.0909,0.0455,0.6818,0.8209
P002353,Clothing,30,4.2,0.7667,0.0333,0.0333,0.7333,0.9143
P003469,Clothing,23,4.35,0.8696,0.0435,0.087,0.6087,0.845
P004843,Clothing,25,4.04,0.88,0.08,0.04,0.76,0.8672
P002935,Sports & Outdoors,37,4.32,0.9189,0.0,0.027,0.8108,0.7738
P000597,Beauty,32,4.56,0.9375,0.0312,0.1562,0.6875,0.7735
P001175,Books,25,4.6,1.0,0.0,0.04,0.8,0.8763
P001592,Electronics,15,4.47,0.8667,0.0,0.0667,0.4667,0.7863
P004713,Sports & Outdoors,35,4.29,0.8571,0.0571,0.0571,0.6857,0.7717
P002925,Electronics,14,2.93,0.3571,0.5,0.0,0.5714,0.873
P001922,Clothing,7,2.29,0.1429,0.7143,0.0,1.0,0.9214
P002824,Food & Grocery,21,3.33,0.4762,0.2381,0.1429,0.7619,0.8928
P000022,Home & Kitchen,26,3.96,0.6923,0.0,0.0385,0.6154,0.7969
P001026,Clothing,18,3.28,0.2222,0.1111,0.0556,0.8889,0.89
P003809,Food & Grocery,19,3.84,0.6842,0.1053,0.0526,0.7368,0.6782
P002506,Electronics,26,4.65,1.0,0.0,0.0385,0.7308,0.8541
P004406,Sports & Outdoors,24,3.46,0.4583,0.125,0.0417,0.6667,0.7776
P002517,Electronics,33,2.36,0.0909,0.4848,0.0606,0.7879,0.7585
P000558,Books,28,4.0,0.75,0.1071,0.0357,0.6786,0.8281
P002568,Electronics,16,3.31,0.5,0.1875,0.0625,0.75,0.9021
P003140,Home & Kitchen,18,3.5,0.4444,0.1111,0.0556,0.5556,0.7228
P002698,Electronics,17,4.29,0.9412,0.0,0.0,0.7059,0.7588
P001216,Books,40,3.58,0.525,0.175,0.05,0.7,0.8307
P002131,Clothing,23,2.61,0.1304,0.3913,0.087,0.5652,0.7641
P004174,Clothing,12,3.25,0.5,0.1667,0.0,0.9167,0.8839
P002265,Books,35,4.29,0.9143,0.0571,0.0,0.7714,0.7878
P001062,Sports & Outdoors,15,4.6,0.9333,0.0,0.1333,0.4667,0.7843
P002499,Toys & Games,26,3.23,0.3846,0.1923,0.1538,0.6538,0.7867
P001980,Clothing,25,3.6,0.48,0.12,0.2,0.8,0.8098
P003087,Clothing,26,4.85,1.0,0.0,0.1154,0.8462,0.8078
P001890,Home & Kitchen,30,4.57,0.9667,0.0,0.0,0.7,0.8436
P001599,Toys & Games,24,4.12,0.875,0.0417,0.0,0.75,0.772
P004208,Electronics,8,4.25,0.875,0.0,0.0,0.875,0.8475
P002688,Beauty,40,2.58,0.2,0.475,0.05,0.775,0.8705
P001352,Toys & Games,20,2.05,0.05,0.75,0.05,0.9,0.8465
P001084,Health,32,3.09,0.3125,0.25,0.0312,0.75,0.7957
P004071,Home & Kitchen,25,4.52,0.92,0.0,0.04,0.8,0.7244
P001864,Books,40,2.85,0.225,0.425,0.1,0.75,0.7615
P002569,Sports & Outdoors,30,3.7,0.6333,0.1333,0.1333,0.8,0.8642
P002595,Clothing,23,3.09,0.3043,0.2174,0.087,0.6957,0.7876
P001988,Beauty,18,3.89,0.6667,0.0,0.0556,0.6111,0.7653
P002713,Clothing,16,3.5,0.5625,0.0625,0.0,0.75,0.8299
P000594,Sports & Outdoors,20,2.95,0.3,0.3,0.05,0.65,0.9035
P000134,Home & Kitchen,18,4.56,1.0,0.0,0.0,0.8333,0.8616
P000481,Home & Kitchen,21,3.52,0.5714,0.1905,0.0476,0.619,0.7572
P002206,Sports & Outdoors,27,2.93,0.2593,0.3704,0.037,0.8519,0.8123
P002723,Home & Kitchen,27,4.11,0.7407,0.0741,0.037,0.8148,0.8639
P003948,Electronics,15,4.8,1.0,0.0,0.0,0.9333,0.9289
P000791,Clothing,20,3.6,0.55,0.1,0.05,0.75,0.7483
P004745,Electronics,22,2.09,0.0,0.7273,0.0,0.7273,0.8627
P004918,Sports & Outdoors,24,3.62,0.5,0.0417,0.125,0.7917,0.7395
P004639,Electronics,15,4.0,0.8667,0.0667,0.0,0.6667,0.8527
P001742,Clothing,16,1.62,0.0,0.9375,0.0,0.875,0.7817
P000993,Toys & Games,27,3.78,0.5556,0.1111,0.037,0.5556,0.8136
P001074,Food & Grocery,31,1.58,0.0645,0.9032,0.0645,0.6129,0.8742
P002308,Home & Kitchen,14,4.5,0.8571,0.0,0.0,0.7857,0.7239
P001545,Home & Kitchen,21,3.57,0.619,0.1905,0.0476,0.8571,0.8824
P002490,Sports & Outdoors,10,3.1,0.3,0.2,0.0,0.7,0.6812
P002302,Beauty,24,4.58,1.0,0.0,0.1667,0.7083,0.6539
P002432,Beauty,19,3.95,0.7368,0.0,0.0,0.8947,0.8281
P001764,Electronics,12,4.0,0.75,0.0,0.0,0.75,0.8559
P000629,Books,15,3.2,0.2667,0.2,0.0,0.7333,0.8547
P002702,Books,35,4.29,0.8,0.0,0.0571,0.7714,0.7727
P003334,Clothing,21,4.48,0.8571,0.0,0.0476,0.7619,0.8296
P001612,Toys & Games,20,4.05,0.85,0.1,0.05,0.8,0.8489
P003144,Electronics,12,3.83,0.6667,0.0833,0.0,0.6667,0.8195
P004228,Electronics,25,2.32,0.16,0.72,0.12,0.88,0.7603
P004621,Clothing,6,2.33,0.1667,0.5,0.0,0.8333,0.9013
P000885,Clothing,25,4.0,0.76,0.04,0.04,0.8,0.854
P002504,Toys & Games,42,3.88,0.7619,0.0714,0.0476,0.8095,0.7688
P003268,Toys & Games,29,4.21,0.931,0.0345,0.0345,0.8621,0.7806
P000504,Books,9,4.0,0.7778,0.1111,0.1111,0.7778,0.7976
P003211,Home & Kitchen,28,4.25,0.8214,0.0357,0.0357,0.8214,0.7056
P001914,Books,13,4.38,0.9231,0.0,0.0769,0.5385,0.846
P001772,Toys & Games,26,3.08,0.3846,0.3077,0.0,0.6154,0.6852
P003274,Beauty,16,3.94,0.75,0.0625,0.125,0.6875,0.8574
P001203,Toys & Games,22,4.59,0.9545,0.0455,0.1818,0.8636,0.8706
P000037,Electronics,29,3.55,0.5517,0.1034,0.1034,0.7931,0.8729
P000223,Sports & Outdoors,24,4.79,1.0,0.0,0.0,0.75,0.8429
P001211,Beauty,39,3.87,0.6667,0.0513,0.0256,0.7692,0.8141
P001804,Beauty,16,2.19,0.0625,0.625,0.0,0.8125,0.8444
P004282,Home & Kitchen,21,4.29,0.7619,0.0,0.0476,0.7143,0.8065
P000782,Food & Grocery,29,3.66,0.6897,0.1724,0.0345,0.6897,0.8764
P001756,Books,19,3.58,0.6316,0.1579,0.0526,0.7368,0.8116
P004061,Automotive,12,4.75,1.0,0.0,0.0,0.6667,0.8166
P004636,Electronics,17,4.18,0.8824,0.0,0.0,0.6471,0.8325
P000319,Clothing,18,4.39,0.9444,0.0,0.0,0.7778,0.9337
P000400,Home & Kitchen,16,2.38,0.1875,0.625,0.0625,0.8125,0.8796
P004704,Home & Kitchen,18,4.11,0.7778,0.0,0.1111,0.7778,0.6968
P002015,Home & Kitchen,4,3.25,0.25,0.0,0.0,0.5,0.9207
P001765,Electronics,27,2.89,0.2593,0.2222,0.0,0.8148,0.8383
P003145,Toys & Games,40,2.67,0.2,0.475,0.1,0.9,0.8288
P000058,Books,26,4.54,0.9231,0.0,0.0769,0.8462,0.8037
P002619,Toys & Games,21,3.05,0.2857,0.2381,0.0,0.7619,0.7825
P004202,Toys & Games,24,4.58,0.9583,0.0,0.125,0.625,0.8344
P000205,Electronics,17,2.06,0.0588,0.7059,0.0588,0.6471,0.8278
P003660,Electronics,9,3.89,0.5556,0.0,0.2222,0.4444,0.711
P002606,Electronics,32,4.69,0.9062,0.0,0.0625,0.875,0.7807
P004992,Health,14,4.71,1.0,0.0,0.0714,0.8571,0.8956
P001872,Home & Kitchen,27,2.26,0.0741,0.5556,0.0741,0.7407,0.8497
P000617,Beauty,13,4.23,0.8462,0.0769,0.1538,0.8462,0.7471
P000008,Toys & Games,33,4.42,0.9091,0.0606,0.0606,0.6667,0.8495
P001858,Clothing,10,1.5,0.0,1.0,0.0,0.6,0.8964
P001391,Food & Grocery,17,4.53,0.9412,0.0,0.0,0.7647,0.6318
P001388,Clothing,20,4.4,0.85,0.0,0.0,0.9,0.7615
P000650,Electronics,19,4.63,0.8947,0.0,0.0526,0.7368,0.9383
P000292,Electronics,14,2.57,0.2143,0.3571,0.0,0.7857,0.8138
P001902,Electronics,27,3.22,0.3333,0.1852,0.0741,0.7778,0.7907
P000188,Electronics,18,1.56,0.0,0.8889,0.0,0.7778,0.9044
P000248,Home & Kitchen,13,3.23,0.5385,0.3077,0.1538,0.6923,0.6949
P002743,Electronics,11,4.27,0.9091,0.0,0.0909,0.6364,0.8872
P001856,Automotive,24,4.62,1.0,0.0,0.0417,0.7083,0.6464
P000323,Clothing,11,4.0,0.7273,0.0,0.0909,0.8182,0.6874
P003130,Food & Grocery,21,4.29,1.0,0.0,0.0952,0.7143,0.8519
P001535,Electronics,21,3.67,0.5714,0.0,0.0476,0.619,0.8547
P001478,Automotive,6,2.67,0.5,0.5,0.0,1.0,0.963
P004121,Food & Grocery,20,3.95,0.7,0.05,0.1,0.7,0.7911
P003889,Food & Grocery,14,2.86,0.2857,0.2857,0.1429,0.7857,0.8164
P001121,Sports & Outdoors,26,2.54,0.0769,0.3846,0.0385,0.7692,0.8923
P003919,Sports & Outdoors,33,3.39,0.4848,0.1515,0.0606,0.8485,0.8401
P002591,Toys & Games,14,3.29,0.5,0.2857,0.0714,0.8571,0.8334
P003061,Sports & Outdoors,24,2.71,0.25,0.4583,0.0417,0.875,0.9117
P004373,Books,13,4.23,0.7692,0.0769,0.0769,0.6154,0.7927
P000102,Beauty,32,3.75,0.625,0.0625,0.0312,0.9062,0.8487
P001876,Toys & Games,25,3.44,0.48,0.12,0.04,0.96,0.8232
P003443,Electronics,21,1.71,0.0476,0.8571,0.0476,0.619,0.7892
P002835,Beauty,11,4.45,0.9091,0.0909,0.0909,0.8182,0.9242
P003093,Health,38,4.79,0.9474,0.0,0.0789,0.6842,0.7629
P000813,Automotive,13,3.31,0.5385,0.2308,0.0,0.7692,0.6851
P002427,Electronics,14,3.43,0.5714,0.1429,0.0,0.7143,0.8821
P003541,Health,25,4.8,1.0,0.0,0.08,0.72,0.7818
P000115,Electronics,20,4.1,0.85,0.0,0.0,0.85,0.8382
P003873,Electronics,40,2.0,0.075,0.775,0.05,0.775,0.807
P001458,Home & Kitchen,29,3.86,0.6897,0.069,0.0,0.8276,0.865
P001085,Automotive,27,3.22,0.4074,0.1852,0.0,0.6296,0.6823
P001083,Food & Grocery,25,2.68,0.16,0.4,0.04,0.76,0.8502
P004602,Food & Grocery,16,4.94,1.0,0.0,0.0,0.6875,0.8405
P004032,Home & Kitchen,17,1.47,0.0,0.8235,0.0,0.5294,0.7897
P003665,Clothing,22,2.68,0.2273,0.5,0.1818,0.7727,0.8034
P004291,Electronics,13,4.38,1.0,0.0,0.0,0.7692,0.8395
P003901,Electronics,13,4.62,1.0,0.0,0.0769,0.7692,0.8558
P004861,Books,21,4.71,1.0,0.0,0.0952,0.8095,0.7491
P004378,Clothing,21,3.29,0.4762,0.1905,0.0952,0.9048,0.7846
P002683,Electronics,21,3.86,0.619,0.0476,0.0952,0.7619,0.7262
P004216,Clothing,17,4.71,0.9412,0.0,0.0588,0.7647,0.8531
P001943,Home & Kitchen,28,3.57,0.5357,0.1429,0.0357,0.5714,0.8053
P003599,Food & Grocery,31,3.9,0.7742,0.0,0.0645,0.8387,0.7809
P004019,Electronics,32,3.53,0.4375,0.0938,0.0312,0.7188,0.777
P000466,Beauty,12,4.33,0.75,0.0,0.0833,0.5833,0.6529
P001985,Sports & Outdoors,27,2.44,0.1481,0.5556,0.0741,0.8148,0.7569
P003778,Electronics,5,3.4,0.2,0.0,0.2,0.4,0.877
P002825,Automotive,12,2.83,0.3333,0.3333,0.0,0.8333,0.842
P003433,Automotive,11,4.09,0.8182,0.0,0.0909,0.5455,0.8189
P000797,Electronics,30,2.0,0.0,0.7333,0.0,0.7667,0.8753
P003701,Health,26,4.85,0.9615,0.0,0.0769,0.6923,0.8275
P000480,Home & Kitchen,12,4.75,1.0,0.0,0.0833,0.5833,0.8037
P003535,Beauty,36,3.19,0.3611,0.1944,0.0556,0.6944,0.7748
P003079,Sports & Outdoors,18,4.67,1.0,0.0,0.0,0.7222,0.6837
P000398,Clothing,17,2.82,0.2353,0.2941,0.0588,0.8235,0.8481
P000664,Electronics,29,3.55,0.4828,0.1724,0.069,0.6207,0.8016
P001120,Health,25,4.64,1.0,0.0,0.04,0.88,0.8287
P002521,Electronics,21,3.76,0.5714,0.0476,0.0952,0.7143,0.8771
P003688,Food & Grocery,26,2.92,0.1923,0.3077,0.0385,0.6538,0.7922
P000113,Clothing,14,3.21,0.4286,0.2143,0.0,0.7857,0.6901
P000259,Electronics,14,3.14,0.3571,0.1429,0.0,0.6429,0.8743
P001708,Home & Kitchen,17,2.47,0.0588,0.5294,0.0588,0.8235,0.6377
P003718,Toys & Games,11,4.09,0.7273,0.0,0.1818,0.6364,0.697
P001760,Food & Grocery,12,4.75,1.0,0.0,0.0,0.8333,0.7833
P000719,Sports & Outdoors,16,3.62,0.6875,0.1875,0.0,0.8125,0.7653
P003461,Home & Kitchen,16,3.44,0.4375,0.125,0.0625,0.75,0.8834
P001762,Electronics,27,4.22,0.8519,0.0,0.037,0.8148,0.8427
P003959,Electronics,27,3.37,0.4444,0.2222,0.1111,0.7407,0.8079
P004264,Toys & Games,19,4.32,0.8421,0.0,0.0526,0.8421,0.7853
P002896,Electronics,8,4.62,1.0,0.0,0.125,0.625,0.96
P004213,Home & Kitchen,16,3.69,0.5625,0.0,0.0,0.875,0.7117
P004088,Sports & Outdoors,17,3.12,0.4118,0.2353,0.0,0.7059,0.8609
P002163,Home & Kitchen,33,3.67,0.6364,0.0606,0.0,0.6061,0.6981
P002221,Home & Kitchen,22,4.09,0.8636,0.0455,0.0,0.6818,0.7705
P001552,Home & Kitchen,18,4.22,0.7222,0.0,0.0,0.7778,0.6203
P001205,Electronics,21,4.43,0.9048,0.0476,0.0,0.6667,0.7578
P000759,Electronics,18,3.67,0.5556,0.0556,0.0556,0.6667,0.6802
P004056,Health,21,3.14,0.4286,0.1905,0.0,0.6667,0.8662
P004574,Home & Kitchen,27,4.7,0.8889,0.0,0.0741,0.8889,0.841
P000773,Sports & Outdoors,28,3.54,0.5714,0.1429,0.1071,0.7143,0.753
P004157,Health,15,3.93,0.8,0.0,0.0667,0.9333,0.6285
P000570,Books,7,2.43,0.1429,0.5714,0.1429,0.5714,0.9356
P001055,Clothing,34,4.44,0.9412,0.0,0.0588,0.8529,0.8316
P003155,Clothing,19,3.37,0.4737,0.2105,0.0,0.8947,0.9017
P004343,Books,32,4.19,0.8438,0.0,0.1562,0.6875,0.8635
P003981,Electronics,14,3.0,0.2857,0.2143,0.0,0.7143,0.7276
P001480,Home & Kitchen,34,2.53,0.1471,0.5588,0.0882,0.8824,0.8021
P001941,Clothing,16,2.31,0.125,0.625,0.0,0.75,0.7864
P000522,Home & Kitchen,10,4.1,0.7,0.0,0.0,0.7,0.8003
P004680,Health,21,3.29,0.4762,0.1905,0.0476,0.6667,0.8539
P001744,Food & Grocery,29,4.86,1.0,0.0,0.0345,0.7586,0.8343
P003401,Electronics,20,2.2,0.05,0.6,0.0,0.55,0.8178
P002362,Electronics,19,4.47,0.9474,0.0,0.0526,0.6842,0.7274
P003025,Clothing,19,4.21,0.8421,0.0526,0.1579,0.7368,0.8218
P001134,Beauty,22,3.45,0.5909,0.1364,0.0,0.6818,0.845
P001144,Toys & Games,15,4.67,0.9333,0.0,0.0,0.8,0.9577
P003947,Clothing,18,3.44,0.4444,0.1667,0.0556,0.8889,0.7687
P001394,Electronics,39,3.33,0.4872,0.2564,0.0,0.8974,0.8783
P001254,Sports & Outdoors,12,4.33,1.0,0.0,0.0,0.75,0.706
P002518,Clothing,15,4.53,1.0,0.0,0.0,0.6,0.8357
P001767,Automotive,18,3.78,0.5556,0.0,0.1111,0.6111,0.7579
P004905,Beauty,13,3.15,0.3846,0.3077,0.2308,0.9231,0.6729
P000606,Toys & Games,25,3.88,0.72,0.08,0.04,0.68,0.8592
P001096,Home & Kitchen,13,3.31,0.3846,0.1538,0.0,0.6154,0.8042
P003923,Home & Kitchen,10,3.9,0.7,0.0,0.2,0.7,0.8436
P000986,Food & Grocery,27,1.7,0.0,0.8519,0.0,0.8519,0.7415
P003124,Home & Kitchen,20,4.05,0.75,0.1,0.05,0.7,0.8545
P001601,Food & Grocery,13,1.31,0.0769,0.9231,0.0769,0.9231,0.8711
P003178,Home & Kitchen,19,4.89,1.0,0.0,0.0,0.6316,0.7639
P003459,Electronics,20,4.3,0.9,0.0,0.0,0.65,0.74
P004230,Clothing,24,4.17,0.7917,0.0833,0.0833,0.75,0.786
P001112,Home & Kitchen,36,4.53,0.9167,0.0278,0.0833,0.7222,0.7461
P004311,Books,19,3.68,0.6842,0.1053,0.0526,0.8421,0.8803
P000511,Electronics,19,3.74,0.6316,0.0526,0.1053,0.6842,0.5665
P003987,Clothing,22,2.82,0.2273,0.4091,0.0909,0.7273,0.728
P003876,Home & Kitchen,12,3.92,0.9167,0.0833,0.0,0.5,0.8351
P001032,Beauty,12,3.5,0.4167,0.0,0.0833,0.5833,0.7482
P004049,Home & Kitchen,21,3.43,0.5714,0.1905,0.0,0.9048,0.6962
P000779,Toys & Games,16,3.0,0.4375,0.3125,0.0,0.6875,0.7959
P004107,Beauty,29,3.86,0.6897,0.0345,0.0345,0.6552,0.8122
P002446,Books,25,3.24,0.4,0.16,0.04,0.88,0.7738
P003314,Sports & Outdoors,15,3.47,0.6,0.1333,0.0667,0.8667,0.9149
P004758,Automotive,16,4.12,0.875,0.0625,0.0625,0.875,0.8987
P003909,Books,16,3.12,0.3125,0.25,0.125,0.75,0.9011
P004310,Sports & Outdoors,19,3.0,0.2632,0.2105,0.0,0.7895,0.766
P004366,Electronics,14,3.64,0.5714,0.0714,0.1429,0.5,0.6726
P004089,Electronics,21,2.05,0.0952,0.7619,0.0952,0.8095,0.7674
P002076,Books,14,4.29,0.9286,0.0714,0.0,0.7143,0.9246
P004808,Sports & Outdoors,19,2.05,0.0526,0.7895,0.0526,0.7368,0.7864
P000710,Home & Kitchen,25,3.72,0.64,0.12,0.12,0.84,0.7201
P004314,Toys & Games,20,4.5,0.95,0.0,0.15,0.9,0.7287
P003484,Books,19,2.42,0.1053,0.5789,0.0526,0.6842,0.8831
P002493,Electronics,13,3.31,0.3846,0.0769,0.0769,0.8462,0.8366
P000626,Home & Kitchen,24,3.83,0.6667,0.0833,0.0417,0.5833,0.7453
P000079,Books,10,3.3,0.4,0.1,0.0,0.9,0.815
P002478,Clothing,25,2.04,0.0,0.72,0.0,0.64,0.827
P004503,Sports & Outdoors,14,2.71,0.2857,0.3571,0.0,0.8571,0.8929
P003173,Beauty,11,2.55,0.1818,0.5455,0.0,0.6364,0.6701
P003731,Food & Grocery,26,4.77,1.0,0.0,0.1538,0.7308,0.7782
P003096,Electronics,25,4.72,0.96,0.0,0.12,0.68,0.7595
P003697,Clothing,19,4.58,0.9474,0.0,0.0526,0.6842,0.6745
P001833,Home & Kitchen,22,2.64,0.2273,0.4545,0.0,0.9091,0.8547
P002638,Clothing,33,4.21,0.8182,0.0,0.0606,0.697,0.7411
P001814,Clothing,29,3.59,0.5862,0.1034,0.069,0.8621,0.8781
P001380,Home & Kitchen,21,4.05,0.8095,0.0,0.0952,0.5714,0.8439
P000387,Beauty,18,4.33,0.9444,0.0556,0.1111,0.8333,0.8959
P000339,Electronics,19,4.05,0.7895,0.0526,0.0526,0.6316,0.8069
P001942,Home & Kitchen,11,3.45,0.5455,0.1818,0.0909,0.5455,0.9304
P003387,Books,26,1.62,0.0385,0.9231,0.0385,0.8077,0.8117
P002571,Electronics,14,2.21,0.0,0.6429,0.0714,0.7143,0.8931
P002125,Home & Kitchen,27,4.26,0.8519,0.0,0.0,0.8148,0.723
P001341,Electronics,22,2.95,0.2273,0.3182,0.0455,0.9091,0.8033
P002209,Electronics,20,2.3,0.0,0.5,0.0,0.9,0.821
P004470,Clothing,20,4.6,0.95,0.0,0.0,0.8,0.795
P001469,Beauty,23,4.39,0.913,0.0,0.087,0.6957,0.8139
P004199,Electronics,14,3.86,0.7857,0.0714,0.0714,0.8571,0.9379
P002024,Clothing,23,1.57,0.087,0.8696,0.087,0.8261,0.8297
P003033,Clothing,29,2.97,0.2759,0.2759,0.0345,0.8276,0.7595
P000142,Books,18,4.17,0.8333,0.0556,0.0556,0.7778,0.7483
P004110,Books,22,3.5,0.4091,0.1364,0.0455,0.7273,0.8029
P002344,Clothing,8,4.12,0.75,0.0,0.0,0.75,0.8599
P004257,Electronics,11,4.09,0.9091,0.0909,0.0,0.7273,0.8648
P003503,Electronics,15,3.4,0.4667,0.2,0.1333,0.7333,0.8164
P000788,Clothing,9,4.78,1.0,0.0,0.0,0.8889,0.8522
P001910,Health,18,3.72,0.6667,0.1111,0.0556,0.6667,0.6714
P000786,Home & Kitchen,5,3.4,0.4,0.0,0.0,0.8,0.7428
P001349,Home & Kitchen,21,3.9,0.7619,0.0,0.0952,0.7143,0.8549
P000030,Beauty,20,3.65,0.55,0.15,0.05,0.6,0.7166
P004517,Home & Kitchen,20,3.15,0.3,0.15,0.05,0.85,0.7776
P001791,Toys & Games,32,2.91,0.2188,0.3438,0.0312,0.7188,0.8631
